"Nombre d'incendies suivant les critères de sélection : 21141"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;15892;"33";"33122";"Cestas";"2025-07-13 17:28:00";3;0;;3;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;4562;"37";"37063";"Château-Renault";"2025-07-13 17:34:00";1000;0;;0;1000;0;;;;;"Estimées";;;"Non";;;;""
2025;14547;"87";"87018";"Blond";"2025-07-13 17:36:13";10;0;;10;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;11942;"03";"03036";"Bourbon-l'Archambault";"2025-07-13 17:38:35";150;0;;150;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;3655;"56";"56253";"Tréal";"2025-07-13 17:41:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12383;"10";"10015";"Aubeterre";"2025-07-13 17:42:00";40000;0;;0;40000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;5031;"41";"41018";"Blois";"2025-07-13 17:43:00";10;0;;0;0;10;;;;;"Estimées";;;"Non";;;;""
2025;4618;"26";"26281";"Romans-sur-Isère";"2025-07-13 17:47:13";300;0;0;300;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15630;"33";"33240";"Lesparre-Médoc";"2025-07-13 17:48:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5032;"41";"41049";"Chémery";"2025-07-13 17:50:00";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;18012;"24";"24264";"Ménesplet";"2025-07-13 17:51:00";15;0;;0;0;15;;;;;"Mesurées";;"Malveillance";"Non";0;0;0;""
2025;21643;"44";"44021";"Villeneuve-en-Retz";"2025-07-13 17:51:49";50;0;;0;50;0;;;;;"Estimées";;;"Non";;;;""
2025;5433;"89";"89074";"Champigny";"2025-07-13 18:00:00";50;0;;0;0;50;;;;;"Estimées";;;"Non";;;;""
2025;12504;"42";"42326";"Véranne";"2025-07-13 18:01:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20038;"16";"16358";"Saint-Yrieix-sur-Charente";"2025-07-13 18:13:27";3000;0;;3000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5097;"21";"21326";"Jours-lès-Baigneux";"2025-07-13 18:16:00";25000;0;;0;25000;0;;;;;"Estimées";;;"Non";;;;""
2025;21177;"35";"35176";"Guipry-Messac";"2025-07-13 18:18:00";200;0;;0;0;200;;;;;"Estimées";;;"Non";;;;""
2025;11943;"03";"03019";"Beaulon";"2025-07-13 18:19:29";30;0;;30;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;6762;"15";"15228";"Siran";"2025-07-13 18:23:00";150;0;;0;150;0;;;;;"Estimées";;;"Non";;;;""
2025;12282;"49";"49291";"Saint-Just-sur-Dive";"2025-07-13 18:24:00";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;6573;"35";"35012";"Bain-de-Bretagne";"2025-07-13 18:25:00";30000;0;;0;30000;0;;;;;"Estimées";;;"Non";;;;""
2025;4402;"57";"57606";"Saint-Avold";"2025-07-13 18:33:09";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;14291;"47";"47100";"Foulayronnes";"2025-07-13 18:34:41";3;0;;0;0;3;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;12386;"10";"10003";"Aix-Villemaur-Pâlis";"2025-07-13 18:35:00";120;0;;120;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10304;"2A";"2A004";"Ajaccio";"2025-07-13 18:36:00";10;0;0;0;0;10;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;17823;"86";"86165";"Montmorillon";"2025-07-13 18:37:00";10000;0;;10000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;11195;"72";"72046";"Le Breil-sur-Mérize";"2025-07-13 18:41:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3861;"54";"54205";"Foug";"2025-07-13 18:41:00";20000;0;;0;20000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;22330;"14";"14738";"Verson";"2025-07-13 18:43:00";300;0;;300;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19440;"84";"84031";"Carpentras";"2025-07-13 18:43:00";50;0;0;0;0;50;;;;;"Estimées";;;"Non";;;;""
2025;14643;"87";"87090";"Mailhac-sur-Benaize";"2025-07-13 18:52:00";40000;0;;40000;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;4403;"57";"57227";"Forbach";"2025-07-13 18:53:12";200;0;;200;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;17945;"18";"18269";"Vailly-sur-Sauldre";"2025-07-13 18:55:00";10;0;;10;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4404;"57";"57433";"Maizières-lès-Metz";"2025-07-13 18:55:37";70;0;;70;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;14644;"87";"87090";"Mailhac-sur-Benaize";"2025-07-13 18:56:00";35000;0;;35000;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;5435;"89";"89009";"Annay-la-Côte";"2025-07-13 18:56:00";400;0;;0;0;400;;;;;"Estimées";;;"Non";;;;""
2025;4619;"26";"26362";"Valence";"2025-07-13 18:59:23";30;0;0;30;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12387;"10";"10272";"Ormes";"2025-07-13 19:09:00";120000;0;;0;120000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;4405;"57";"57740";"Waldwisse";"2025-07-13 19:14:00";30000;0;;0;30000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;11944;"03";"03104";"Doyet";"2025-07-13 19:20:00";8714;0;;8714;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4713;"28";"28393";"Tremblay-les-Villages";"2025-07-13 19:22:00";15000;0;;0;15000;0;;;;;"Estimées";;;"Non";;;;""
2025;5033;"41";"41018";"Blois";"2025-07-13 19:26:00";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;20370;"17";"17432";"Souméras";"2025-07-13 19:28:00";600;0;;600;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12389;"10";"10210";"Luyères";"2025-07-13 19:33:00";80000;0;;0;80000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3613;"36";"36041";"La Chapelle-Saint-Laurian";"2025-07-13 19:36:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;19441;"84";"84138";"Valréas";"2025-07-13 19:42:00";40;0;0;0;40;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;3614;"36";"36232";"Vendœuvres";"2025-07-13 19:42:00";50000;0;;0;50000;0;;;;;"Estimées";;;"Non";;;;""
2025;17330;"30";"30189";"Nîmes";"2025-07-13 19:45:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;17331;"30";"30189";"Nîmes";"2025-07-13 19:46:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5669;"22";"22343";"Trébeurden";"2025-07-13 19:46:21";100;0;;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;12968;"25";"25056";"Besançon";"2025-07-13 19:55:11";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;13396;"27";"27049";"Mesnil-en-Ouche";"2025-07-13 20:03:00";500;0;;0;500;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3807;"31";"31282";"Launaguet";"2025-07-13 20:07:00";5;0;;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;14292;"47";"47001";"Agen";"2025-07-13 20:07:50";40;0;;40;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;9566;"55";"55181";"Étain";"2025-07-13 20:08:00";50;0;;0;0;50;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;21644;"44";"44150";"Saint-Aignan-Grandlieu";"2025-07-13 20:15:44";2;0;;0;2;0;;;;;"Estimées";;;"Non";;;;""
2025;12392;"10";"10065";"Brillecourt";"2025-07-13 20:33:00";2000;0;;0;0;2000;;;;;"Estimées";;;"Non";;;;""
2025;20860;"44";"44148";"Ruffigné";"2025-07-13 20:36:00";100;0;;0;100;0;;;;;"Estimées";;;"Non";;;;""
2025;15388;"61";"61342";"Rai";"2025-07-13 20:37:00";70000;0;;0;70000;0;;;;;"Estimées";;;"Non";;;;""
2025;12478;"59";"59322";"Iwuy";"2025-07-13 20:45:00";5000;0;;0;5000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;21178;"35";"35054";"Chanteloup";"2025-07-13 20:46:00";300;0;;0;300;0;;;;;"Estimées";;;"Non";;;;""
2025;8603;"85";"85175";"Les Pineaux";"2025-07-13 20:50:00";300;0;;0;300;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;20861;"44";"44210";"Trignac";"2025-07-13 21:12:00";25;0;;0;0;25;;;;;"Estimées";;;"Non";;;;""
2025;12118;"03";"03231";"Saint-Fargeol";"2025-07-13 21:14:06";200;0;;0;200;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22331;"14";"14431";"Mézidon Vallée d'Auge";"2025-07-13 21:17:00";20;0;;0;20;0;;;;;"Estimées";;;"Non";;;;""
2025;5953;"13";"13014";"Berre-l'Étang";"2025-07-13 21:21:00";10;0;0;0;0;10;;;;;"Mesurées";;;"Non";;;;""
2025;18308;"24";"24551";"Thiviers";"2025-07-13 21:34:00";5000;0;;0;5000;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;3673;"34";"34180";"Nébian";"2025-07-13 21:36:00";2;0;0;2;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;5210;"56";"56248";"Surzur";"2025-07-13 21:39:00";5000;0;;0;5000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;21179;"35";"35168";"Val d'Anast";"2025-07-13 21:51:00";300;0;;0;300;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;4406;"57";"57143";"Clouange";"2025-07-13 21:53:30";50;0;;50;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;21426;"77";"77217";"Grisy-Suisnes";"2025-07-13 21:54:43";10;0;;0;10;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;16867;"79";"79191";"Niort";"2025-07-13 21:57:00";100;0;;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;4407;"57";"57106";"Bouzonville";"2025-07-13 21:58:13";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;5316;"90";"90097";"Trévenans";"2025-07-13 22:04:00";80;0;;80;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;4408;"57";"57541";"Philippsbourg";"2025-07-13 22:05:15";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12394;"10";"10231";"Le Mériot";"2025-07-13 22:16:00";50000;0;;0;50000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;17332;"30";"30189";"Nîmes";"2025-07-13 22:18:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12119;"03";"03305";"Verneix";"2025-07-13 22:25:00";6690;0;;0;6690;0;;;;;"Estimées";;;"Non";;;;""
2025;9630;"55";"55181";"Étain";"2025-07-13 22:31:00";100;0;;0;0;100;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;12283;"49";"49035";"Bouchemaine";"2025-07-13 22:34:00";4;0;;4;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20862;"44";"44162";"Saint-Herblain";"2025-07-13 22:34:00";4500;0;;0;0;4500;;;;;"Estimées";;;"Non";;;;""
2025;7215;"04";"04149";"Peyruis";"2025-07-13 22:35:00";20;0;0;20;0;0;;;;;"Estimées";;"Involontaire (particulier)";;;;;"Données partielles ou non valides"
2025;5318;"90";"90010";"Belfort";"2025-07-13 22:46:00";100;0;;100;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;5978;"13";"13047";"Istres";"2025-07-13 22:49:00";5;0;0;0;0;5;;;;;"Mesurées";;;"Non";;;;""
2025;17333;"30";"30007";"Alès";"2025-07-13 22:51:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;18753;"38";"38474";"Sassenage";"2025-07-13 22:53:00";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;12284;"49";"49331";"Segré-en-Anjou Bleu";"2025-07-13 22:56:00";100;0;;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;18309;"24";"24200";"Grand-Brassac";"2025-07-13 22:58:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3576;"91";"91045";"Ballancourt-sur-Essonne";"2025-07-13 22:59:00";400;0;;0;0;400;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;3615;"36";"36063";"Déols";"2025-07-13 23:03:00";2000;0;;0;2000;0;;;;;"Estimées";;;"Non";;;;""
2025;4409;"57";"57219";"Flévy";"2025-07-13 23:08:53";2;0;;2;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;4563;"37";"37226";"Sainte-Maure-de-Touraine";"2025-07-13 23:17:00";2;0;;0;0;2;;;;;"Estimées";;;"Non";;;;""
2025;3809;"31";"31549";"Sode";"2025-07-13 23:20:00";1;0;;1;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;14548;"87";"87014";"Bessines-sur-Gartempe";"2025-07-13 23:21:13";1;0;;1;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;4410;"57";"57647";"Serémange-Erzange";"2025-07-13 23:27:47";10;0;;10;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;4411;"57";"57180";"Dolving";"2025-07-13 23:29:53";50;0;;50;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;22585;"974";"97414";"Saint-Louis";"2025-07-13 23:40:00";2;0;;2;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12967;"25";"25580";"Valentigney";"2025-07-14 00:02:02";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;15142;"60";"60515";"Pronleroy";"2025-07-14 00:18:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;10785;"68";"68224";"Mulhouse";"2025-07-14 00:20:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12966;"25";"25388";"Montbéliard";"2025-07-14 00:22:21";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;4412;"57";"57089";"Bitche";"2025-07-14 00:42:03";20;0;;20;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;4918;"34";"34213";"Poussan";"2025-07-14 00:48:00";5;0;0;5;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;6335;"63";"63054";"Le Broc";"2025-07-14 01:10:00";1000;0;;1000;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;4413;"57";"57491";"Moyeuvre-Grande";"2025-07-14 01:30:09";200;0;;200;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21427;"77";"77003";"Amponville";"2025-07-14 01:40:38";2;0;;0;2;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;4414;"57";"57491";"Moyeuvre-Grande";"2025-07-14 01:41:17";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;10786;"68";"68175";"Lapoutroie";"2025-07-14 03:45:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5211;"56";"56145";"Néant-sur-Yvel";"2025-07-14 04:23:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12285;"49";"49099";"Cholet";"2025-07-14 04:35:00";2;0;;0;0;2;;;;;"Estimées";;;"Non";;;;""
2025;3837;"66";"66037";"Canet-en-Roussillon";"2025-07-14 07:30:00";5;0;0;0;0;5;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;3803;"31";"31282";"Launaguet";"2025-07-14 07:32:00";5;0;;5;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3590;"31";"31282";"Launaguet";"2025-07-14 07:37:00";100;0;;0;100;0;;;;;"Estimées";;;"Non";;;;""
2025;21645;"44";"44061";"Frossay";"2025-07-14 08:06:06";1;0;;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;14925;"64";"64189";"Ciboure";"2025-07-14 08:12:09";2;0;;0;0;2;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;11745;"67";"67226";"Ittenheim";"2025-07-14 08:17:00";100;0;;0;100;0;;;;;"Estimées";;;"Non";;;;""
2025;19442;"84";"84010";"La Bastidonne";"2025-07-14 08:50:00";4;0;0;0;4;0;;;;;"Estimées";;;"Non";;;;""
2025;5212;"56";"56168";"Plouharnel";"2025-07-14 09:18:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4415;"57";"57562";"Ranguevaux";"2025-07-14 09:23:37";150;0;;0;150;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;21428;"77";"77463";"Thomery";"2025-07-14 09:32:07";3;0;;0;0;3;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;12286;"49";"49367";"Erdre-en-Anjou";"2025-07-14 09:54:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;3577;"43";"43072";"La Chomette";"2025-07-14 10:10:00";20;0;;0;0;20;;;;;"Estimées";;;"Non";;;;""
2025;14293;"47";"47001";"Agen";"2025-07-14 10:23:07";1;0;;0;0;1;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;3649;"2B";"2B236";"Poggio-di-Nazza";"2025-07-14 10:26:00";30;0;30;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;11945;"03";"03104";"Doyet";"2025-07-14 10:46:12";10;0;;10;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8606;"85";"85234";"Saint-Jean-de-Monts";"2025-07-14 11:03:00";100;0;;0;0;100;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;21646;"44";"44047";"Couëron";"2025-07-14 11:15:57";10;0;;0;0;10;;;;;"Estimées";;;"Non";;;;""
2025;17334;"30";"30347";"Vestric-et-Candiac";"2025-07-14 11:38:00";1000;0;0;1000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;20863;"44";"44180";"Vallons-de-l'Erdre";"2025-07-14 11:48:00";600;0;;0;600;0;;;;;"Estimées";;;"Non";;;;""
2025;5034;"41";"41261";"Tourailles";"2025-07-14 12:21:00";250;0;;0;0;250;;;;;"Estimées";;;"Non";;;;""
2025;12398;"27";"27156";"Chéronvilliers";"2025-07-14 12:24:00";20;0;;0;20;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;12287;"49";"49080";"Les Hauts-d'Anjou";"2025-07-14 12:46:00";5;0;;0;0;5;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;7893;"11";"11430";"Villeneuve-la-Comptal";"2025-07-14 12:56:00";100;0;0;;0;100;;;;;"Mesurées";;;"Non";0;0;0;""
2025;12288;"49";"49127";"Durtal";"2025-07-14 13:00:00";5000;0;;0;5000;0;;;;;"Estimées";;;"Non";;;;""
2025;5098;"21";"21278";"Fontaine-lès-Dijon";"2025-07-14 13:01:00";600;0;;0;600;0;;;;;"Estimées";;;"Non";;;;""
2025;5507;"89";"89046";"Bléneau";"2025-07-14 13:12:00";40000;0;;0;40000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;14549;"87";"87154";"Saint-Junien";"2025-07-14 13:14:25";43;0;;43;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7894;"11";"11433";"Villeneuve-Minervois";"2025-07-14 13:42:00";1200;1200;0;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;11310;"72";"72256";"Rouez";"2025-07-14 13:43:00";20000;0;;20000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11806;"70";"70443";"La Grande-Résie";"2025-07-14 13:44:00";3000;0;;0;3000;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;18754;"38";"38081";"Charantonnay";"2025-07-14 13:58:00";500;0;;0;500;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;4620;"26";"26206";"Montmeyran";"2025-07-14 14:02:47";500;0;0;500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11946;"03";"03321";"Yzeure";"2025-07-14 14:02:57";800;0;;800;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;3587;"71";"71170";"Demigny";"2025-07-14 14:08:00";200;0;;0;0;200;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;5670;"22";"22201";"Plévenon";"2025-07-14 14:08:06";15;0;;0;0;15;;;;;"Estimées";;;"Non";;;;""
2025;8475;"83";"83137";"Toulon";"2025-07-14 14:11:00";31;31;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;3850;"02";"02676";"Saint-Erme-Outre-et-Ramecourt";"2025-07-14 14:12:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;3588;"82";"82013";"Beaumont-de-Lomagne";"2025-07-14 14:27:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3802;"31";"31282";"Launaguet";"2025-07-14 14:29:00";5;0;;5;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18013;"24";"24543";"Sourzac";"2025-07-14 14:33:00";50;0;;50;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;15101;"88";"88075";"La Bresse";"2025-07-14 14:39:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21647;"44";"44210";"Trignac";"2025-07-14 14:40:08";2;0;;0;0;2;;;;;"Estimées";;;"Non";;;;""
2025;3801;"31";"31433";"Portet-sur-Garonne";"2025-07-14 14:42:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;16868;"79";"79123";"La Forêt-sur-Sèvre";"2025-07-14 14:56:00";300;0;;0;0;300;;;;;"Estimées";;;"Non";0;0;0;""
2025;12965;"25";"25056";"Besançon";"2025-07-14 14:56:16";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;20039;"16";"16283";"Ronsenac";"2025-07-14 15:01:06";5;0;;0;0;5;;;;;"Estimées";;;"Non";0;0;0;""
2025;15387;"61";"61230";"Longny les Villages";"2025-07-14 15:02:00";300;0;;300;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4416;"57";"57562";"Ranguevaux";"2025-07-14 15:04:49";800;0;;0;800;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;18755;"38";"38111";"Claix";"2025-07-14 15:08:00";5;0;;5;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;20864;"44";"44074";"Indre";"2025-07-14 15:11:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15631;"33";"33138";"Coutras";"2025-07-14 15:13:00";2500;0;;2500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;14294;"47";"47050";"Cassignas";"2025-07-14 15:14:25";600;0;;600;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;12289;"49";"49374";"Villebernier";"2025-07-14 15:35:00";600;0;;0;600;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;3838;"66";"66065";"Elne";"2025-07-14 15:35:00";40;0;0;0;0;40;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;3618;"46";"46087";"Dégagnac";"2025-07-14 15:38:00";27000;0;;0;27000;0;;;;;"Estimées";;;"Non";;;;""
2025;3621;"46";"46187";"Mauroux";"2025-07-14 15:41:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5042;"41";"41229";"Saint-Romain-sur-Cher";"2025-07-14 15:41:00";20;0;;0;0;20;;;;;"Estimées";;;"Non";;;;""
2025;7895;"11";"11069";"Carcassonne";"2025-07-14 15:51:00";200;0;0;;0;200;;;;;"Mesurées";;;"Non";0;0;0;""
2025;21429;"77";"77246";"Léchelle";"2025-07-14 15:53:51";10;0;;0;10;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;3589;"81";"81139";"Lautrec";"2025-07-14 16:12:00";1000;0;;0;0;1000;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;12395;"10";"10351";"Saint-Martin-de-Bossenay";"2025-07-14 16:17:00";20000;0;;0;20000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3658;"56";"56094";"Kervignac";"2025-07-14 16:19:00";5;0;;0;0;5;;;;;"Estimées";;;"Non";;;;""
2025;10549;"74";"74058";"La Chapelle-d'Abondance";"2025-07-14 16:22:00";3;3;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3593;"71";"71395";"Saint-Bonnet-de-Vieille-Vigne";"2025-07-14 16:28:00";1000;0;;0;0;1000;;;;;"Estimées";;;"Non";;;;""
2025;21919;"23";"23089";"Genouillac";"2025-07-14 16:30:00";10;0;;0;0;10;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;4917;"34";"34288";"Saint-Sériès";"2025-07-14 16:31:00";6;0;0;6;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;5043;"41";"41154";"Morée";"2025-07-14 16:32:00";4000;0;;0;0;4000;;;;;"Estimées";;;"Non";;;;""
2025;12399;"27";"27465";"Le Plessis-Hébert";"2025-07-14 16:35:00";10000;0;;0;10000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;12964;"25";"25057";"Bethoncourt";"2025-07-14 16:56:14";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8147;"29";"29196";"Plouguin";"2025-07-14 17:00:00";400;0;;0;0;400;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;18439;"40";"40201";"Mugron";"2025-07-14 17:04:00";50;0;;0;0;50;;;;;"Estimées";;;"Non";0;0;0;""
2025;3592;"91";"91634";"Vaugrigneuse";"2025-07-14 17:07:00";20;0;;0;0;20;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;21430;"77";"77474";"Trilbardou";"2025-07-14 17:07:00";197000;0;;0;197000;0;;;;;"Estimées";;;"Non";;;;""
2025;10787;"68";"68063";"Cernay";"2025-07-14 17:10:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3839;"66";"66065";"Elne";"2025-07-14 17:12:00";100;0;0;0;0;100;;;;;"Estimées";;"Malveillance";"Non";;;;""
